Customer_ID,Recency,Frequency,Monetary,Segment
17140,5.5134287461649825,2.8903717578961645,5.617207366124011,At Risk
15201,4.477336814478207,4.248495242049359,7.120880817152784,Regular
14964,5.5134287461649825,2.6390573296152584,5.333732771768991,At Risk
16031,4.532599493153256,4.59511985013459,6.3079162755558436,Regular
14403,4.875197323201151,3.044522437723423,7.297639635123279,Regular
17042,1.3862943611198906,4.584967478670572,6.944646357565886,High Value
13771,4.174387269895637,4.787491742782046,7.876809224383177,Regular
17906,5.5134287461649825,2.5649493574615367,4.302712827954156,At Risk
18272,1.3862943611198906,5.117993812416755,8.03254850303289,High Value
16144,5.5134287461649825,0.6931471805599453,5.171619713502079,At Risk
13731,5.393627546352362,3.6635616461296463,6.416062123365316,Regular
12580,5.5134287461649825,3.2188758248682006,6.032366538428407,At Risk
14912,2.8903717578961645,3.295836866004329,6.700349733019989,Regular
15530,3.1354942159291497,4.68213122712422,7.3120930852576205,Regular
13950,2.4849066497880004,3.58351893845611,6.61480602592395,Regular
13892,3.332204510175204,3.295836866004329,6.252154333496154,Regular
13752,4.8283137373023015,4.330733340286331,7.07019720551526,Regular
14446,0.6931471805599453,5.627621113690637,6.9190413509991044,High Value
16209,4.499809670330265,3.8066624897703196,6.807912844008216,Regular
15754,3.9512437185814275,3.367295829986474,6.130291269692714,Regular
13712,5.5134287461649825,2.3978952727983707,5.437383414671034,At Risk
15800,4.68213122712422,4.770684624465665,6.548061497220062,Regular
16469,3.2188758248682006,5.147494476813453,6.440021072647094,Regular
13005,5.1647859739235145,3.295836866004329,6.243584206658709,At Risk
14981,5.5093883366279774,2.1972245773362196,4.635893358630932,At Risk
17928,3.828641396489095,3.1780538303479458,5.363824168750156,At Risk
16261,2.8903717578961645,4.787491742782046,6.592414198536382,Regular
17883,1.3862943611198906,4.962844630259907,6.500298188193179,High Value
14619,5.5093883366279774,3.044522437723423,5.979999068998704,At Risk
13995,2.772588722239781,4.465908118654584,7.240427447338227,Regular
16643,5.5093883366279774,3.332204510175204,6.191359942102381,At Risk
14246,4.718498871295094,4.330733340286331,7.296453945912696,Regular
18040,2.995732273553991,2.995732273553991,5.881091489626612,Regular
16837,3.4657359027997265,5.111987788356544,8.062111277564622,High Value
15119,5.5093883366279774,2.70805020110221,5.588745664667843,At Risk
16325,3.871201010907891,2.9444389791664403,6.38896468556185,Regular
14924,5.5093883366279774,2.3978952727983707,5.739953670961029,At Risk
15109,5.5093883366279774,3.367295829986474,6.18610573794948,At Risk
16623,5.5093883366279774,1.791759469228055,4.870990011582737,At Risk
12999,5.2832037287379885,3.367295829986474,6.124420774356607,At Risk
12717,5.0238805208462765,4.02535169073515,6.939234566008755,Regular
13962,3.1354942159291497,2.4849066497880004,5.139028508864655,At Risk
18036,3.4965075614664802,4.553876891600541,6.001711863559532,Regular
14958,4.997212273764115,3.7376696182833684,6.183592034891002,Regular
14264,5.049856007249537,2.8903717578961645,5.814040975576219,At Risk
13562,4.418840607796598,4.418840607796598,7.495725260414088,Regular
15775,5.5053315359323625,2.0794415416798357,4.662495252607361,At Risk
17054,3.367295829986474,4.430816798843313,7.213274813763555,Regular
17940,5.5053315359323625,0.6931471805599453,7.533083898282899,At Risk
13548,4.574710978503383,4.820281565605037,6.520856740447811,Regular
13508,5.501258210544727,2.5649493574615367,4.718230978272105,At Risk
12447,5.497168225293202,3.295836866004329,6.168543217293113,At Risk
13570,5.497168225293202,3.332204510175204,5.482678508639762,At Risk
13232,2.6390573296152584,5.313205979041787,7.192445379947863,High Value
18129,5.497168225293202,2.70805020110221,4.732243268551567,At Risk
13632,3.258096538021482,4.983606621708336,7.659138348252998,High Value
15665,5.1298987149230735,4.7535901911063645,7.706707376439049,Regular
17550,5.288267030694535,3.7612001156935624,5.591583817293718,At Risk
15655,5.497168225293202,3.5553480614894135,6.330914488818843,At Risk
14286,3.2188758248682006,5.638354669333745,8.440258149942116,High Value
16188,3.828641396489095,4.219507705176107,6.890466688844595,Regular
15214,1.0986122886681098,4.709530201312334,7.416041681653177,High Value
17574,5.497168225293202,2.1972245773362196,5.229235205360593,At Risk
15737,2.772588722239781,4.276666119016055,7.080968816745364,Regular
14311,5.497168225293202,3.044522437723423,5.740628575776864,At Risk
14339,5.497168225293202,2.70805020110221,5.73824831153748,At Risk
12982,5.497168225293202,3.367295829986474,5.970087681348397,At Risk
12701,4.394449154672439,3.9889840465642745,6.682997926190526,Regular
12596,3.9512437185814275,3.332204510175204,6.428541364981557,Regular
14273,3.9512437185814275,3.4011973816621555,6.329667428156979,Regular
12363,4.709530201312334,3.1780538303479458,6.315358001522335,At Risk
13549,3.295836866004329,3.9512437185814275,6.823503726534546,Regular
15414,2.3978952727983707,3.6888794541139363,6.654023645899904,Regular
13203,2.3978952727983707,4.060443010546419,6.769021807549381,Regular
14628,4.5217885770490405,3.2188758248682006,6.511685892514335,Regular
14326,5.493061443340548,2.1972245773362196,5.219544685382641,At Risk
15935,5.480638923341991,2.5649493574615367,6.035146448194105,At Risk
13655,4.74493212836325,4.04305126783455,6.83944431779864,Regular
12910,3.1780538303479458,4.330733340286331,8.031398334442155,High Value
13577,3.258096538021482,4.430816798843313,7.431655062235399,Regular
15251,2.302585092994046,4.624972813284271,9.121857731390678,High Value
14111,2.70805020110221,2.302585092994046,6.42105300011335,Regular
17160,3.4657359027997265,5.438079308923196,8.165940662434437,High Value
16172,4.564348191467836,4.248495242049359,7.039844382006876,Regular
17972,5.493061443340548,3.4339872044851463,4.914050969580866,At Risk
12463,3.9889840465642745,4.430816798843313,7.204729049594601,Regular
17278,5.488937726156687,2.772588722239781,5.509550266836412,At Risk
14844,4.174387269895637,4.867534450455582,7.949024430867713,Regular
15212,5.488937726156687,1.791759469228055,4.632785353021065,At Risk
16729,3.6635616461296463,6.48768401848461,8.882715085430164,High Value
14998,5.14166355650266,4.31748811353631,6.030372711422963,Regular
13484,5.488937726156687,2.1972245773362196,5.751937516543248,At Risk
16697,5.488937726156687,3.091042453358316,4.7340030578310595,At Risk
14931,1.791759469228055,3.7376696182833684,7.137818831761513,High Value
18236,3.4339872044851463,3.912023005428146,6.783596964352348,Regular
13740,5.488937726156687,3.1780538303479458,5.862920695994498,At Risk
15230,5.480638923341991,3.1780538303479458,6.065179584930263,At Risk
15134,2.772588722239781,4.30406509320417,7.236332143304382,Regular
16309,4.672828834461906,3.7612001156935624,6.56183656455249,Regular
13544,3.713572066704308,4.3694478524670215,5.624234089229733,Regular
14262,2.1972245773362196,4.969813299576001,7.870635660430322,High Value
13134,4.465908118654584,4.59511985013459,7.4925262902571115,Regular
17589,4.110873864173311,5.537334267018537,7.785375866112405,High Value
16097,5.484796933490655,2.3978952727983707,5.226015454792631,At Risk
13122,4.553876891600541,4.02535169073515,6.828051680471256,Regular
16966,2.1972245773362196,3.295836866004329,7.58808567433121,Regular
17746,5.484796933490655,1.9459101490553132,4.711779921046349,At Risk
16175,4.553876891600541,4.07753744390572,6.945619303018016,Regular
14834,2.9444389791664403,4.219507705176107,7.4508350982774605,Regular
16348,3.4965075614664802,5.407171771460119,7.256050208475266,High Value
15147,5.484796933490655,3.367295829986474,6.436951329565632,At Risk
16131,3.970291913552122,4.3694478524670215,8.162670216045587,Regular
15813,5.342334251964811,3.713572066704308,7.173889351861322,Regular
17058,4.418840607796598,4.143134726391533,7.074023670453844,Regular
17704,5.135798437050262,3.4657359027997265,6.786931374567216,Regular
13772,3.5553480614894135,5.159055299214529,7.024319794766853,Regular
16933,0.6931471805599453,3.8066624897703196,6.335461969788099,High Value
16249,3.9889840465642745,4.248495242049359,7.496136211716589,Regular
14198,2.9444389791664403,3.6888794541139363,6.554503042320907,Regular
13989,4.204692619390966,3.6635616461296463,6.938206886437966,Regular
17930,3.6109179126442243,3.6375861597263857,7.2412803197421685,Regular
14154,5.480638923341991,3.970291913552122,7.205353028221294,Regular
14206,5.480638923341991,3.044522437723423,5.796543954737512,At Risk
14482,2.9444389791664403,4.919980925828125,7.538925986886914,High Value
14163,4.477336814478207,3.970291913552122,7.802581283035999,Regular
14105,5.480638923341991,4.31748811353631,7.144588695022355,Regular
17601,5.480638923341991,2.302585092994046,4.7622594012308666,At Risk
17142,5.480638923341991,2.772588722239781,6.363028103540465,At Risk
13811,5.220355825078324,2.6390573296152584,6.703801422061068,At Risk
12457,4.204692619390966,4.143134726391533,7.768207666517555,Regular
15135,5.480638923341991,2.302585092994046,4.941999501706118,At Risk
16806,4.6443908991413725,4.543294782270004,6.63746770785911,Regular
13952,5.389071729816501,4.927253685157205,8.087047303147697,Regular
13120,5.480638923341991,0.6931471805599453,3.4531571205928664,At Risk
12769,5.480638923341991,3.4965075614664802,7.042810509975002,Regular
13516,3.091042453358316,3.713572066704308,6.667478284927082,Regular
14323,4.7535901911063645,3.6109179126442243,6.406978991069148,Regular
18079,3.828641396489095,4.653960350157523,7.588612243290998,Regular
12639,5.480638923341991,3.1354942159291497,6.188469440812497,At Risk
14700,3.4965075614664802,4.727387818712341,7.694438338933248,High Value
15027,3.4657359027997265,3.58351893845611,6.972746822489577,Regular
17367,5.476463551931511,3.5263605246161616,5.12723244168007,At Risk
18213,5.472270673671475,2.772588722239781,5.45309642033559,At Risk
13220,4.3694478524670215,3.091042453358316,6.7096579362724444,Regular
15985,4.820281565605037,3.6109179126442243,6.945455606164963,Regular
16193,5.472270673671475,2.995732273553991,5.754000190816819,At Risk
15172,2.302585092994046,4.709530201312334,7.393293863521244,High Value
13692,3.258096538021482,3.9889840465642745,7.30607491892943,Regular
15745,2.995732273553991,4.143134726391533,6.999048309928502,Regular
17582,5.4680601411351315,3.4011973816621555,5.1720169104318625,At Risk
13474,5.4680601411351315,4.143134726391533,5.428643628223611,At Risk
17697,5.4680601411351315,2.995732273553991,5.828798547972468,At Risk
16639,3.4657359027997265,3.9318256327243257,7.137683760511223,Regular
16947,5.4680601411351315,3.091042453358316,6.009991851721866,At Risk
15491,4.564348191467836,5.043425116919247,8.039508941575132,Regular
16617,5.4680601411351315,1.791759469228055,5.029457048336844,At Risk
15265,5.0238805208462765,4.418840607796598,7.317955823857119,Regular
16226,5.318119993844216,2.1972245773362196,5.545646084650602,At Risk
18009,5.4638318050256105,3.4657359027997265,5.515000091600009,At Risk
16399,2.995732273553991,4.290459441148391,6.013764054602749,Regular
14623,3.4965075614664802,4.897839799950911,6.788633848074274,Regular
15625,4.653960350157523,4.174387269895637,7.336455026785429,Regular
18064,4.897839799950911,2.0794415416798357,6.703188113240863,At Risk
15508,5.247024072160486,4.532599493153256,6.909024473214282,Regular
16628,3.4339872044851463,4.770684624465665,7.691222938742128,High Value
13647,2.3978952727983707,4.3694478524670215,7.4079970912884825,High Value
15594,2.833213344056216,4.6443908991413725,7.48030421490088,High Value
13479,5.308267697401205,2.772588722239781,5.71026144075391,At Risk
13376,4.605170185988092,3.9889840465642745,6.928302726869797,Regular
15717,5.459585514144159,2.0794415416798357,5.01926462079431,At Risk
13735,3.258096538021482,5.278114659230517,7.967120720822151,High Value
13719,2.772588722239781,4.110873864173311,6.949549600639115,Regular
16633,2.8903717578961645,5.030437921392435,7.966968171867508,High Value
13101,5.459585514144159,2.1972245773362196,4.626833825624118,At Risk
15225,5.459585514144159,3.1780538303479458,6.01713229385656,At Risk
14152,4.330733340286331,3.912023005428146,6.433406222026163,Regular
12733,5.459585514144159,3.1354942159291497,5.953113455724059,At Risk
15436,2.5649493574615367,5.676753802268282,6.97424502025097,High Value
17217,5.459585514144159,2.302585092994046,4.740574822994295,At Risk
12656,2.8903717578961645,4.844187086458591,8.30700781907883,High Value
17734,4.007333185232471,3.784189633918261,6.553406199550886,Regular
14905,5.0689042022202315,2.8903717578961645,6.425112106189937,At Risk
17548,5.459585514144159,1.791759469228055,4.647271362006727,At Risk
14148,5.459585514144159,1.3862943611198906,5.063860055333554,At Risk
16103,2.0794415416798357,3.8918202981106265,7.265877175579781,High Value
14626,3.2188758248682006,4.812184355372417,7.934610164077709,High Value
14868,1.3862943611198906,4.976733742420574,7.99111517232888,High Value
18246,3.2188758248682006,1.6094379124341003,6.392084603552947,At Risk
13485,5.455321115357702,3.1780538303479458,6.120824752413689,At Risk
15517,5.455321115357702,3.332204510175204,5.591098914544516,At Risk
17115,2.1972245773362196,3.6888794541139363,6.731614581263264,Regular
17120,5.455321115357702,2.9444389791664403,5.731592175295468,At Risk
15912,5.187385805840755,2.995732273553991,5.582066715972105,At Risk
12506,5.455321115357702,3.1780538303479458,4.310799125385514,At Risk
12670,2.3978952727983707,4.532599493153256,8.005383750527514,High Value
17588,4.61512051684126,3.1354942159291497,7.080867896690782,Regular
14759,1.791759469228055,4.634728988229636,7.394474668204541,High Value
16185,2.8903717578961645,3.4657359027997265,6.273650292389248,Regular
13505,4.30406509320417,5.375278407684165,8.388138619999735,High Value
13389,2.4849066497880004,3.9512437185814275,6.683310881934879,Regular
12354,5.4510384535657,4.07753744390572,6.985086621918461,Regular
17631,1.0986122886681098,3.6888794541139363,6.271612055889925,Regular
17061,4.31748811353631,4.605170185988092,8.56278395725042,High Value
17718,5.4510384535657,1.9459101490553132,4.9441393028078915,At Risk
17630,5.14166355650266,3.295836866004329,6.223766036206958,At Risk
13223,5.303304908059076,1.791759469228055,5.101085197018328,At Risk
16146,5.062595033026967,3.4011973816621555,6.600047354321349,Regular
17109,3.4011973816621555,4.762173934797756,6.782520800150454,Regular
16587,5.4510384535657,2.6390573296152584,5.421198495923853,At Risk
12622,5.4510384535657,2.4849066497880004,5.199049364889368,At Risk
16750,3.828641396489095,4.564348191467836,6.437639643463933,Regular
13482,5.4510384535657,2.4849066497880004,5.223809314372975,At Risk
14512,5.241747015059643,3.1780538303479458,5.621414844220772,At Risk
17670,5.43372200355424,2.4849066497880004,5.331268466687723,At Risk
16834,5.43372200355424,3.2188758248682006,6.026976468109342,At Risk
15108,4.962844630259907,4.110873864173311,7.171080619929179,Regular
16942,2.6390573296152584,5.627621113690637,7.5527568376106675,High Value
14640,3.2188758248682006,4.663439094112067,7.653675159070001,High Value
16823,5.429345628954441,3.6635616461296463,5.8843803244983075,At Risk
15237,1.0986122886681098,4.605170185988092,7.253696825551129,High Value
12573,5.429345628954441,3.367295829986474,5.08475279001415,At Risk
17854,5.225746673713202,2.772588722239781,5.743836174113374,At Risk
17436,1.0986122886681098,2.302585092994046,5.381278887262384,Regular
16965,5.429345628954441,3.295836866004329,5.309207849379209,At Risk
12840,4.976733742420574,4.736198448394496,7.911239704558553,Regular
15891,5.429345628954441,4.110873864173311,6.239651868861624,Regular
17187,5.429345628954441,2.3978952727983707,5.322766046950346,At Risk
13637,3.970291913552122,4.605170185988092,6.6912148788015,Regular
17991,5.420534999272286,1.791759469228055,4.547011271814559,At Risk
16418,3.828641396489095,4.564348191467836,6.449079249540903,Regular
16099,3.9318256327243257,3.6888794541139363,6.597009266931805,Regular
15768,4.762173934797756,3.332204510175204,6.434273608356567,Regular
16637,3.4965075614664802,4.248495242049359,7.052262466590724,Regular
14240,3.4339872044851463,3.7612001156935624,6.792725948397371,Regular
15143,5.424950017481403,2.70805020110221,5.562410904191201,At Risk
13229,5.424950017481403,2.3978952727983707,5.087287645617338,At Risk
14973,4.68213122712422,3.4965075614664802,7.181934091396172,Regular
14271,5.424950017481403,2.3978952727983707,4.730215674962316,At Risk
15952,3.5553480614894135,4.442651256490317,6.663017746855669,Regular
16227,5.420534999272286,1.9459101490553132,5.753270807747395,At Risk
17893,5.420534999272286,2.772588722239781,4.684073783583557,At Risk
14022,5.420534999272286,3.367295829986474,6.089044875446846,At Risk
15210,5.420534999272286,3.044522437723423,5.805676990670853,At Risk
16370,4.418840607796598,5.402677381872279,7.172355503365555,Regular
14304,5.4116460518550396,2.8903717578961645,5.9518137414781895,At Risk
15376,3.713572066704308,4.762173934797756,7.108702299899257,Regular
14655,2.1972245773362196,3.912023005428146,7.5669474581621285,High Value
17615,4.875197323201151,2.70805020110221,5.8009091853869235,At Risk
16055,5.402677381872279,2.1972245773362196,4.911183215124596,At Risk
14149,5.402677381872279,3.367295829986474,6.103944658191983,At Risk
17501,5.402677381872279,2.9444389791664403,5.668500660511562,At Risk
14191,1.0986122886681098,5.560681631015528,8.452283401366893,High Value
13282,2.9444389791664403,3.6375861597263857,7.032747819149021,Regular
15582,3.258096538021482,3.8066624897703196,6.527826330017913,Regular
16230,5.25227342804663,3.58351893845611,6.297164567026571,At Risk
18146,4.955827057601261,2.3978952727983707,5.083575918497971,At Risk
15976,5.111987788356544,4.574710978503383,6.0606174057962985,Regular
12886,4.23410650459726,4.418840607796598,7.229403900997191,Regular
17974,3.258096538021482,5.111987788356544,6.558183618314506,Regular
13524,3.7376696182833684,3.332204510175204,6.523826588404497,Regular
17955,5.393627546352362,2.9444389791664403,5.979138897417345,At Risk
15128,4.110873864173311,4.634728988229636,7.294377299288821,Regular
16610,5.393627546352362,1.9459101490553132,4.339380059952409,At Risk
17394,5.393627546352362,1.3862943611198906,3.8989377658794906,At Risk
16094,2.5649493574615367,4.1588830833596715,6.984003102876341,Regular
14173,2.4849066497880004,3.4011973816621555,6.1133281348648225,Regular
16258,3.828641396489095,4.90527477843843,8.47664407632767,High Value
14948,3.1780538303479458,4.1588830833596715,7.005761820334205,Regular
17384,2.995732273553991,2.772588722239781,5.821269170111868,Regular
16990,5.393627546352362,0.6931471805599453,5.19295685089021,At Risk
13762,5.393627546352362,2.0794415416798357,5.729190278590734,At Risk
12593,4.700480365792417,3.091042453358316,6.038109554931026,At Risk
14340,5.393627546352362,1.9459101490553132,4.9104465668408235,At Risk
17429,4.859812404361672,3.6888794541139363,6.265149109915909,Regular
13711,5.393627546352362,2.6390573296152584,5.5336266147611175,At Risk
14515,2.9444389791664403,4.59511985013459,7.63910823474312,High Value
16457,5.389071729816501,2.302585092994046,5.34405525822189,At Risk
17527,4.007333185232471,3.871201010907891,6.8462734148384685,Regular
14199,5.389071729816501,1.0986122886681098,5.2278949022514904,At Risk
13888,4.795790545596741,3.6888794541139363,6.391364196743265,Regular
14423,5.389071729816501,1.3862943611198906,5.5842479059610115,At Risk
14697,5.389071729816501,3.1354942159291497,5.2449693310461125,At Risk
17522,1.0986122886681098,4.30406509320417,6.977010782644906,High Value
13867,3.4657359027997265,4.110873864173311,6.913826809878765,Regular
17624,2.772588722239781,3.9318256327243257,6.7387210533149595,Regular
14393,5.389071729816501,1.791759469228055,4.233381604239311,At Risk
17578,5.389071729816501,1.791759469228055,4.973002652622701,At Risk
13450,3.332204510175204,4.2626798770413155,7.570979190890724,Regular
17423,3.8501476017100584,3.295836866004329,6.550237122496749,Regular
18241,2.3978952727983707,4.653960350157523,7.637277782254905,High Value
15668,5.389071729816501,0.6931471805599453,4.34795265434013,At Risk
16319,5.389071729816501,1.3862943611198906,6.004874234017899,At Risk
15757,4.204692619390966,3.828641396489095,6.572869782822179,Regular
17174,5.389071729816501,1.6094379124341003,4.109233174715851,At Risk
13365,3.5553480614894135,4.859812404361672,7.708127735453272,High Value
18227,5.389071729816501,1.791759469228055,4.5512418439625355,At Risk
14145,3.871201010907891,2.4849066497880004,8.227696139552007,Regular
18235,4.290459441148391,4.653960350157523,7.494140962968628,Regular
13741,4.290459441148391,3.5553480614894135,6.50642660402637,Regular
12394,4.174387269895637,3.258096538021482,6.71285899060603,Regular
16832,5.220355825078324,2.5649493574615367,5.299067085438582,At Risk
15258,5.135798437050262,3.5553480614894135,6.4364067457583465,Regular
15552,5.384495062789089,2.8903717578961645,4.512177319138927,At Risk
18170,3.5263605246161616,3.6635616461296463,6.888888413724063,Regular
13723,5.384495062789089,1.9459101490553132,5.302558360805291,At Risk
14005,2.3978952727983707,4.430816798843313,7.928377196936148,High Value
15561,2.5649493574615367,3.332204510175204,6.686597255202886,Regular
16121,4.060443010546419,5.3230099791384085,6.751873100976731,Regular
18142,5.062595033026967,2.4849066497880004,6.096454994298919,At Risk
13642,5.37989735354046,4.060443010546419,5.7470973593421455,At Risk
15117,2.772588722239781,4.356708826689592,7.090726624617589,Regular
13561,5.37989735354046,2.70805020110221,4.961865129726826,At Risk
15704,4.948759890378168,4.770684624465665,7.738322531443156,Regular
16007,3.8918202981106265,5.945420608606575,7.435325919136224,High Value
16232,3.8066624897703196,3.6375861597263857,6.89960213222575,Regular
17410,2.833213344056216,4.174387269895637,7.1030917728535865,Regular
13835,3.258096538021482,4.02535169073515,6.728114126692287,Regular
13427,2.995732273553991,3.4011973816621555,6.369215816648631,Regular
14353,5.375278407684165,1.9459101490553132,4.517431271680085,At Risk
12700,2.1972245773362196,5.594711379601839,8.505320994961897,High Value
13003,4.672828834461906,1.9459101490553132,5.010968571886377,At Risk
16756,5.375278407684165,2.6390573296152584,5.4823042026610525,At Risk
13492,4.919980925828125,3.9318256327243257,7.147433378135437,Regular
16440,2.1972245773362196,5.645446897643238,8.20019764662707,High Value
18120,5.3706380281276624,2.8903717578961645,4.719837260966218,At Risk
12355,5.3706380281276624,2.6390573296152584,6.132095676847728,At Risk
17723,5.159055299214529,2.0794415416798357,7.092074838438765,At Risk
14699,5.3706380281276624,2.1972245773362196,4.701661486176852,At Risk
12821,5.3706380281276624,1.9459101490553132,4.540311613639595,At Risk
13055,4.3694478524670215,4.343805421853684,7.102836747411359,Regular
13320,4.3694478524670215,4.663439094112067,7.3351123335064,Regular
16357,3.5263605246161616,3.5553480614894135,6.492058000307724,Regular
18242,4.290459441148391,4.3694478524670215,7.711320663504335,Regular
15865,3.7376696182833684,3.713572066704308,6.798085491736212,Regular
17597,5.3706380281276624,4.007333185232471,7.59331877596866,Regular
14397,1.3862943611198906,4.465908118654584,7.828149579689029,High Value
13242,4.727387818712341,2.6390573296152584,5.603593747400769,At Risk
12684,2.1972245773362196,4.653960350157523,7.711007203530607,High Value
14288,5.365976015021851,2.833213344056216,6.05818817915089,At Risk
15063,5.365976015021851,1.791759469228055,5.918356075287344,At Risk
12592,4.532599493153256,2.9444389791664403,6.083587835983788,At Risk
14591,2.772588722239781,5.176149732573829,7.18630326236477,High Value
13990,5.365976015021851,2.833213344056216,5.7439642642890325,At Risk
12749,1.6094379124341003,5.298317366548036,8.316759801128319,High Value
16320,5.153291594497779,4.04305126783455,6.946456626519212,Regular
14691,3.4657359027997265,4.276666119016055,7.656966107678013,Regular
16229,4.477336814478207,3.871201010907891,6.91928851479581,Regular
14920,5.365976015021851,4.060443010546419,6.886296681323568,Regular
17489,4.0943445622221,3.4011973816621555,5.933941360864316,Regular
13404,0.6931471805599453,2.4849066497880004,5.5353243745214,Regular
15729,5.365976015021851,1.791759469228055,4.454347296253507,At Risk
13136,4.04305126783455,4.852030263919617,7.866572791402729,Regular
16644,5.187385805840755,4.143134726391533,6.72716821708184,Regular
14731,3.871201010907891,3.828641396489095,5.942851867187289,Regular
14277,2.772588722239781,5.407171771460119,8.340217320947035,High Value
15187,1.0986122886681098,4.51085950651685,8.45816055172354,High Value
13052,5.3612921657094255,2.9444389791664403,5.8555016292920445,At Risk
17664,2.995732273553991,3.784189633918261,6.406285750140171,Regular
14649,1.791759469228055,5.225746673713202,7.225008289524153,High Value
12649,4.68213122712422,3.4657359027997265,6.4369673422476765,Regular
13235,5.3612921657094255,4.07753744390572,6.939321773198559,Regular
14883,2.995732273553991,3.9889840465642745,6.636720534303131,Regular
12976,5.3612921657094255,3.1354942159291497,6.60610949951297,At Risk
14681,4.276666119016055,2.0794415416798357,6.214508093421858,At Risk
14421,4.060443010546419,3.332204510175204,6.702095492007746,Regular
16116,5.3612921657094255,3.5553480614894135,6.419636557751217,At Risk
14988,5.3612921657094255,3.713572066704308,5.8157411743422545,At Risk
15489,3.1780538303479458,3.9318256327243257,7.034634595526282,Regular
14364,4.700480365792417,4.248495242049359,8.221035300483413,Regular
16006,5.356586274672012,2.1972245773362196,4.628886712605407,At Risk
16184,4.174387269895637,3.828641396489095,7.055994233228931,Regular
17932,3.4011973816621555,4.51085950651685,7.19486468749322,Regular
18221,3.1354942159291497,4.174387269895637,6.949482463694109,Regular
12590,5.356586274672012,4.219507705176107,9.156439470207385,Regular
14853,3.2188758248682006,2.302585092994046,6.16709711575114,At Risk
17658,3.295836866004329,2.995732273553991,6.39094511686889,Regular
17764,3.9512437185814275,4.276666119016055,6.650990309165078,Regular
14651,4.219507705176107,4.624972813284271,6.484253483387821,Regular
14000,5.356586274672012,2.6390573296152584,6.2172047242694575,At Risk
13601,3.828641396489095,4.605170185988092,6.54293294933599,Regular
12757,2.833213344056216,5.8998973535824915,8.966439112421154,High Value
17970,5.356586274672012,3.4011973816621555,6.334681841736619,At Risk
12770,5.356586274672012,2.5649493574615367,7.209673041460572,At Risk
15826,4.04305126783455,4.23410650459726,7.411743581448863,Regular
15907,1.6094379124341003,5.424950017481403,6.784140270382827,High Value
12695,2.0794415416798357,3.332204510175204,6.368358698228111,Regular
14342,3.091042453358316,3.091042453358316,6.506620780234419,Regular
14873,5.351858133476067,3.367295829986474,6.25513564959826,At Risk
14689,5.3471075307174685,2.6390573296152584,4.73444252169223,At Risk
15440,4.02535169073515,4.143134726391533,5.952411819844281,Regular
16076,1.3862943611198906,4.867534450455582,7.712323075642278,High Value
15333,5.342334251964811,2.833213344056216,6.936886805488385,At Risk
16283,1.9459101490553132,5.117993812416755,7.359983100544423,High Value
17263,5.342334251964811,3.1780538303479458,4.165734558308774,At Risk
16877,2.5649493574615367,5.056245805348308,6.742432422151628,High Value
12674,3.6888794541139363,4.430816798843313,7.586600674831223,Regular
16642,1.791759469228055,3.5553480614894135,6.535720111358577,Regular
12871,4.442651256490317,2.4849066497880004,5.9444777558836455,At Risk
14038,4.3694478524670215,4.532599493153256,7.353325324586606,Regular
14489,5.337538079701318,3.4339872044851463,6.14070318257422,At Risk
14888,5.337538079701318,3.044522437723423,5.914043400139397,At Risk
17190,4.0943445622221,2.995732273553991,6.09973582239177,At Risk
13456,2.9444389791664403,4.1588830833596715,7.477445859614847,Regular
17898,4.454347296253507,3.367295829986474,5.030830001381775,At Risk
13976,5.337538079701318,2.3978952727983707,5.8832666766299955,At Risk
16139,2.995732273553991,3.4657359027997265,6.455843009727984,Regular
15730,4.204692619390966,4.2626798770413155,7.022761128491225,Regular
16266,4.31748811353631,4.127134385045092,6.760287220618741,Regular
15123,2.0794415416798357,4.672828834461906,7.696353538510563,High Value
17702,3.4339872044851463,4.31748811353631,7.509537985193698,Regular
17505,5.093750200806762,3.970291913552122,7.0447656130660885,Regular
12690,5.332718793265369,2.833213344056216,5.966172379820607,At Risk
16446,5.332718793265369,1.0986122886681098,1.3609765531356006,At Risk
17556,5.332718793265369,1.9459101490553132,5.0682750735426705,At Risk
14583,1.9459101490553132,5.713732805509369,6.895642211098335,High Value
16818,2.4849066497880004,5.241747015059643,8.116885759599102,High Value
13572,5.332718793265369,3.5263605246161616,7.233635907747459,Regular
14009,5.293304824724492,3.7612001156935624,6.546225713269575,Regular
13258,2.5649493574615367,3.6109179126442243,6.512977853578813,Regular
14463,4.59511985013459,1.9459101490553132,6.2740461341708045,At Risk
13192,4.564348191467836,4.1588830833596715,6.81667016102037,Regular
16987,1.3862943611198906,4.859812404361672,7.388822480583852,High Value
13417,1.791759469228055,3.367295829986474,6.4643234711171225,Regular
17047,4.454347296253507,4.189654742026425,7.004791241493732,Regular
15116,2.9444389791664403,3.828641396489095,7.2106337983152,Regular
17469,2.833213344056216,4.48863636973214,7.5347466312681,High Value
16647,5.14166355650266,2.70805020110221,5.37091705896238,At Risk
15630,3.828641396489095,4.110873864173311,7.079479212140812,Regular
17245,5.327876168789581,2.302585092994046,5.15010733938285,At Risk
16008,3.2188758248682006,3.5263605246161616,6.173327665501776,Regular
17871,5.327876168789581,2.3978952727983707,5.055608659738987,At Risk
13529,4.382026634673881,2.772588722239781,5.732564276081653,At Risk
12620,2.772588722239781,4.532599493153256,7.20073081629489,Regular
